long;lat;year;c4_biomass;c3_biomass;dead_grass_biomass;savanna_tree_cover;forest_tree_cover;tree_leaf_biomass;tree_stem_biomass;trees_per_ha
30.75;-22.25;1986;1.94971;1.27486;0.405383;0.0394676;0.957017;2.22849;29.2827;3226
31.75;-21.75;1986;2.40384;1.70101;0.41885;0.0295462;0.970454;3.42093;47.0027;4400
31.75;-22.75;1986;1.86753;1.12999;0.427219;0.0185202;0.889301;1.68371;26.0293;2961
31.75;-24.25;1987;2.94186;1.88726;0.695099;0.0159542;0.984046;1.72391;36.3307;2465
31.25;-24.25;1987;2.3572;1.44986;0.503013;0.0173362;0.982664;2.40111;44.2822;2374
32.25;-23.75;1987;2.91162;1.74104;0.698104;0.0134257;0.811074;2.20152;28.5193;2304
30.75;-24.75;1987;3.28529;2.80133;0.839361;0.00730842;0.506879;1.33254;12.5402;2252
30.75;-25.25;1987;3.39039;2.77076;0.901779;0.00789046;0.529676;1.70112;15.0007;2651
31.75;-24.75;1987;1.59056;1.14658;0.368659;0.0167873;0.960728;3.05135;44.6386;2836
31.25;-23.75;1987;3.10643;1.76304;0.628501;0.0212146;0.978785;2.41887;38.4849;2589
30.75;-24.25;1987;2.30439;1.65636;0.41931;0.0265024;0.973498;3.29219;57.6017;2349
31.25;-22.75;1987;3.93412;2.24037;0.942008;0.0358274;0.964173;2.02003;32.2337;2912
31.75;-23.25;1987;2.65947;1.69324;0.756079;0.018563;0.724429;1.3823;23.7421;2126
