year,type,count,calfCount,utmX,utmY
1989,O,11.00,0.00,370778.25,7236954.63
1989,O,18.00,1.00,370570.69,7237276.71
1989,O,8.00,0.00,370484.19,7237628.46
1989,O,5.00,0.00,370299.90,7238001.66
1989,O,10.00,0.00,371039.03,7238832.47
1989,O,4.00,0.00,371162.79,7238562.51
1989,O,5.00,0.00,371610.51,7237812.13
1989,O,30.00,0.00,371766.23,7237509.61
1989,O,14.00,1.00,372287.54,7238309.31
1989,O,12.00,0.00,372424.73,7237963.35
1989,O,15.00,1.00,372705.19,7237723.54
1989,O,10.00,1.00,388237.92,7237081.19
1989,O,18.00,1.00,387925.45,7238278.20
1989,O,23.00,0.00,393086.46,7232057.30
1989,O,13.00,0.00,390892.15,7199028.22
1989,O,5.00,0.00,387710.63,7214837.46
1989,O,10.00,0.00,373959.68,7199486.43
1989,O,15.00,0.00,386726.61,7223879.84
1989,O,32.00,0.00,396327.76,7217804.57
1989,O,20.00,2.00,394683.86,7217250.69
1989,O,22.00,1.00,371819.15,7237167.54
1989,O,8.00,0.00,369556.09,7231312.17
1989,O,15.00,0.00,331283.28,7232239.02
1989,O,4.00,0.00,342858.59,7222571.03
1989,O,4.00,0.00,339280.01,7200216.47
1989,O,11.00,0.00,395440.77,7242158.45
1989,O,5.00,0.00,336910.70,7176127.85
1989,O,4.00,0.00,341179.90,7177870.26
1989,O,13.00,0.00,365031.19,7240885.99
1989,O,18.00,0.00,365566.97,7238117.75
1989,O,22.00,0.00,365557.59,7238396.73
1989,O,12.00,1.00,365377.67,7238632.24
1989,O,4.00,0.00,365817.96,7239230.08
1989,O,3.00,0.00,388369.39,7247505.36
1989,O,15.00,0.00,388133.04,7247932.39
1989,O,18.00,0.00,396968.05,7249229.09
1989,O,10.00,0.00,396763.65,7249532.80
1989,O,23.00,0.00,396437.70,7257999.08
1989,O,51.00,1.00,396452.04,7258349.80
1989,O,16.00,1.00,369436.87,7257270.16
1989,O,17.00,1.00,367907.44,7260139.45
1989,O,14.00,0.00,373755.49,7260800.88
1989,O,12.00,0.00,373716.03,7261152.54
1989,O,13.00,0.00,372334.96,7261467.84
1989,O,18.00,1.00,373709.33,7261586.45
1989,O,24.00,1.00,369263.92,7261248.08
1989,O,27.00,0.00,369214.05,7261528.33
1989,O,17.00,0.00,369979.24,7263357.20
1989,O,21.00,0.00,372068.00,7266628.38
1989,O,18.00,0.00,368896.22,7266278.57
1989,O,13.00,0.00,367290.28,7268904.28
1989,O,13.00,0.00,374509.92,7270445.67
1989,O,10.00,1.00,374565.45,7270838.33
1989,O,9.00,1.00,374578.47,7271290.61
1989,O,3.00,1.00,373164.48,7272881.99
1989,O,9.00,0.00,370209.55,7273747.70
1989,O,36.00,2.00,392222.06,7284021.03
1989,O,13.00,1.00,389442.62,7285327.57
1989,O,17.00,0.00,390516.75,7286986.41
1989,O,12.00,1.00,386562.24,7288026.72
1989,O,15.00,1.00,395415.90,7291975.74
1989,O,10.00,0.00,392981.59,7291559.41
1989,O,33.00,2.00,384210.37,7294625.00
1989,O,21.00,0.00,378587.52,7292843.71
1989,O,6.00,1.00,378484.13,7292431.87
1989,O,27.00,2.00,378487.06,7292185.72
1989,O,9.00,0.00,378320.52,7291764.35
1989,O,8.00,0.00,371834.25,7292731.21
1989,O,6.00,0.00,344800.43,7288683.22
1989,O,19.00,1.00,343541.79,7286491.36
1989,O,18.00,1.00,344482.69,7285430.46
1989,O,14.00,0.00,349898.65,7289418.04
1989,O,10.00,1.00,373819.70,7280784.64
1989,O,36.00,0.00,374090.13,7280353.77
1989,O,26.00,0.00,369960.26,7279728.73
1989,O,49.00,4.00,378801.59,7277852.48
1989,O,12.00,1.00,378930.25,7277094.82
1989,O,6.00,1.00,378533.37,7292479.05
1989,O,16.00,0.00,376170.78,7347191.41
1989,O,14.00,0.00,376334.28,7346714.58
1989,O,3.00,0.00,376241.48,7346323.76
1989,O,15.00,2.00,369560.37,7336201.41
1989,O,19.00,1.00,372877.81,7337262.31
1989,O,18.00,2.00,377718.87,7335615.34
1989,O,13.00,0.00,379418.29,7337326.27
1989,O,14.00,0.00,383485.87,7339884.67
1989,O,13.00,0.00,365744.18,7340028.76
1989,O,12.00,2.00,365556.60,7340436.33
1989,O,22.00,1.00,363716.69,7340728.38
1989,O,19.00,1.00,363637.03,7341084.97
1989,O,30.00,0.00,343876.20,7340788.36
1989,O,21.00,1.00,343884.41,7340259.85
1989,O,14.00,2.00,344158.41,7339574.96
1989,O,16.00,0.00,344200.58,7339110.80
1989,O,9.00,1.00,344330.34,7338702.10
1989,O,4.00,0.00,344252.33,7338265.60
1989,O,14.00,1.00,347332.88,7338185.66
1989,O,10.00,0.00,362731.86,7329894.45
1989,O,10.00,0.00,353845.58,7327598.13
1989,O,25.00,1.00,359375.66,7328746.26
1989,O,20.00,1.00,368278.97,7324530.48
1989,O,20.00,0.00,353629.86,7325206.46
1989,O,16.00,0.00,346633.96,7322620.92
1989,O,12.00,0.00,356205.76,7320067.85
1989,O,4.00,0.00,357846.75,7319190.35
1989,O,12.00,1.00,357787.98,7318787.42
1989,O,16.00,0.00,359045.21,7318549.17
1989,O,36.00,2.00,359014.19,7318151.96
1989,O,21.00,1.00,348492.89,7310181.63
1989,O,9.00,0.00,346473.48,7313415.57
1989,O,3.00,0.00,353179.76,7306020.85
1989,O,9.00,0.00,354165.35,7305855.60
1989,O,14.00,0.00,353147.42,7305582.91
1989,O,18.00,0.00,353023.99,7305239.44
1989,O,11.00,1.00,345071.78,7296633.59
1989,O,13.00,0.00,356237.75,7294833.89
1989,O,7.00,0.00,336877.43,7334492.32
1989,O,16.00,2.00,395428.40,7304422.08
1989,O,8.00,0.00,395671.35,7305382.52
1989,O,18.00,0.00,395359.03,7305754.87
1989,O,16.00,1.00,325828.16,7337257.37
1989,O,8.00,0.00,327418.58,7338314.43
1989,O,10.00,1.00,331453.11,7337356.69
1989,O,19.00,0.00,331946.91,7341199.94
1989,O,18.00,1.00,332475.73,7343260.72
1989,O,18.00,0.00,330953.13,7346379.70
1989,O,19.00,2.00,336981.57,7345745.13
1989,O,17.00,1.00,356713.74,7349105.82
1989,O,12.00,1.00,365611.83,7340513.91
1989,O,6.00,1.00,365567.78,7340160.51
1989,O,8.00,0.00,365643.27,7339759.77
1989,O,20.00,0.00,367468.10,7338487.29
1989,O,25.00,1.00,367465.57,7340049.90
1989,O,16.00,1.00,369218.61,7339070.57
1989,O,34.00,0.00,371551.04,7339933.16
1989,O,25.00,0.00,372196.48,7341103.30
1989,O,12.00,1.00,370540.25,7342940.74
1989,O,31.00,0.00,375852.27,7350133.96
1989,O,8.00,1.00,375868.27,7350533.07
1989,O,5.00,0.00,375864.32,7350901.29
1989,O,10.00,1.00,376081.78,7351417.45
1989,O,8.00,1.00,375033.21,7351371.40
1989,O,3.00,0.00,351230.39,7354420.11
1989,O,12.00,2.00,336555.12,7351077.99
1989,O,10.00,2.00,337157.29,7353991.17
1989,O,5.00,0.00,320700.23,7345427.73
1989,O,27.00,2.00,320560.16,7345824.88
1989,O,19.00,1.00,315585.82,7347557.13
1989,O,18.00,1.00,321138.21,7349460.04
1989,O,13.00,0.00,317260.02,7356185.79
1989,O,24.00,2.00,331505.41,7355935.40
1989,O,6.00,0.00,333034.47,7355174.77
1989,O,31.00,2.00,312872.89,7369715.76
1989,O,10.00,1.00,313455.53,7375397.71
1989,O,6.00,0.00,313748.55,7374647.17
1989,O,47.00,2.00,315298.70,7374893.81
1989,O,17.00,1.00,314268.72,7373643.99
1989,O,31.00,0.00,314364.13,7373202.77
1989,O,23.00,1.00,323318.54,7374212.15
1989,O,34.00,4.00,324743.57,7373435.51
1989,O,8.00,1.00,327402.76,7374063.77
1989,O,12.00,1.00,327393.61,7374536.86
1989,O,17.00,1.00,327499.40,7374960.28
1989,O,30.00,2.00,332494.36,7370021.26
1989,O,7.00,0.00,337253.32,7369973.37
1989,O,8.00,2.00,336935.09,7369478.35
1989,O,23.00,1.00,338111.55,7369746.07
1989,O,8.00,1.00,337334.01,7369058.69
1989,O,15.00,2.00,337270.81,7368469.63
1989,O,2.00,1.00,337313.42,7368127.41
1989,O,61.00,1.00,343452.62,7371176.52
1989,O,33.00,0.00,345632.81,7371560.40
1989,O,16.00,0.00,345057.53,7371098.36
1989,O,83.00,4.00,351130.49,7368012.70
1989,O,19.00,2.00,351799.69,7367033.08
1989,O,3.00,0.00,356293.87,7363134.57
1989,O,15.00,0.00,368477.80,7354300.38
1989,O,4.00,0.00,368338.95,7354703.04
1989,O,38.00,1.00,359895.72,7364826.11
1989,O,4.00,0.00,344038.88,7372756.46
1989,O,15.00,2.00,336717.12,7373452.96
1989,O,11.00,0.00,336517.51,7374335.48
1989,O,18.00,1.00,333429.15,7375570.70
1989,O,6.00,0.00,335808.62,7377608.28
1989,O,10.00,0.00,345911.10,7377428.33
1989,O,53.00,0.00,345883.62,7377793.75
1989,O,16.00,0.00,345911.86,7378369.55
1989,O,28.00,0.00,323853.90,7383179.58
1989,O,27.00,3.00,308516.66,7388596.81
1989,O,7.00,1.00,323205.84,7389642.46
1989,O,20.00,0.00,320603.54,7391938.10
1989,O,11.00,0.00,321788.60,7392966.83
1989,O,15.00,1.00,316195.60,7367626.04
1989,O,18.00,0.00,338384.42,7374251.04
1989,O,9.00,0.00,320528.44,7404217.41
1989,O,19.00,0.00,306045.05,7406949.88
1989,O,13.00,0.00,306465.68,7411333.76
1989,O,47.00,2.00,305591.77,7412652.53
1989,O,19.00,0.00,310394.79,7412894.47
1989,O,5.00,0.00,303891.15,7422782.70
1989,O,6.00,0.00,302119.03,7427986.59
1989,O,13.00,0.00,303235.52,7428729.32
1989,O,10.00,1.00,299733.93,7430607.37
1989,O,10.00,1.00,299925.15,7431754.81
1989,O,10.00,2.00,300665.24,7432889.41
1989,O,53.00,3.00,311293.55,7432244.90
1989,O,7.00,1.00,311200.00,7431854.48
1989,O,12.00,0.00,311331.36,7431543.29
1989,O,7.00,0.00,347400.32,7435828.07
1989,O,32.00,0.00,297758.73,7436942.99
1989,O,22.00,0.00,297506.64,7437142.43
1989,O,11.00,0.00,299185.80,7438406.84
1989,O,8.00,0.00,301277.74,7439065.61
1989,O,15.00,0.00,302362.17,7439668.01
1989,O,33.00,0.00,301246.38,7439584.12
1989,O,38.00,0.00,301096.05,7439872.62
1989,O,13.00,1.00,300034.77,7442303.67
1989,O,14.00,0.00,299969.40,7442755.00
1989,O,2.00,0.00,305635.77,7438869.19
1989,O,9.00,0.00,305576.45,7439282.30
1989,O,6.00,0.00,305453.11,7442358.84
1989,O,27.00,0.00,305360.00,7442814.74
1989,O,30.00,1.00,310946.07,7441615.65
1989,O,9.00,0.00,310214.94,7441025.96
1989,O,17.00,1.00,311173.74,7441246.75
1989,O,6.00,0.00,311342.44,7440794.86
1989,O,22.00,3.00,311242.96,7440350.52
1989,O,24.00,0.00,312013.22,7439176.44
1989,O,26.00,0.00,312182.97,7438793.61
1989,O,7.00,0.00,325029.27,7436573.39
1989,O,28.00,1.00,325931.25,7437101.58
1989,O,25.00,1.00,327795.42,7437164.21
1989,O,11.00,0.00,336157.89,7445953.19
1989,O,13.00,1.00,290330.01,7457870.88
1989,O,28.00,4.00,291321.22,7456894.07
1989,O,16.00,1.00,292687.33,7462592.24
1989,O,16.00,0.00,294312.38,7460193.58
1989,O,19.00,1.00,296241.91,7459606.53
1989,O,19.00,2.00,297947.76,7456122.32
1989,O,13.00,0.00,300404.76,7456637.50
1989,O,18.00,1.00,300526.12,7456171.95
1989,O,9.00,0.00,304054.81,7459273.03
1989,O,18.00,1.00,304177.74,7458848.42
1989,O,15.00,1.00,296495.27,7452369.14
1989,O,15.00,0.00,298675.14,7452326.60
1989,O,7.00,0.00,298825.52,7451925.59
1989,O,31.00,2.00,298997.43,7451581.27
1989,O,14.00,0.00,291772.85,7468713.78
1989,O,42.00,3.00,295789.72,7470995.56
1989,O,9.00,0.00,297033.14,7471028.51
1989,O,21.00,1.00,297083.76,7470561.54
1989,O,26.00,0.00,299534.12,7465943.97
1989,O,29.00,1.00,318338.64,7449641.88
1989,O,12.00,1.00,330691.71,7454972.61
1989,O,24.00,1.00,329096.00,7455045.83
1989,O,11.00,0.00,327961.80,7454682.45
1989,O,8.00,0.00,328878.25,7455310.33
1989,O,12.00,0.00,328004.75,7455202.29
1989,O,7.00,0.00,327634.67,7455361.70
1989,O,47.00,4.00,327400.59,7455554.29
1989,O,16.00,0.00,333952.08,7457028.34
1989,O,28.00,2.00,334002.22,7457448.57
1989,O,32.00,0.00,333911.60,7457817.68
1989,O,29.00,1.00,333817.52,7458235.32
1989,O,40.00,0.00,333755.82,7458548.70
1989,O,24.00,1.00,300412.92,7475554.07
1989,O,13.00,0.00,314661.71,7471199.53
1989,O,15.00,0.00,314744.63,7474709.40
1989,O,12.00,1.00,312159.59,7477551.88
1989,O,15.00,1.00,308564.94,7479157.16
1989,O,34.00,1.00,300645.49,7480458.44
1989,O,18.00,0.00,299375.74,7480317.92
1989,O,15.00,0.00,301841.49,7487187.36
1989,O,8.00,0.00,301550.05,7488012.66
1989,O,62.00,4.00,301702.71,7487632.12
1989,O,17.00,1.00,306149.55,7489678.65
1989,O,16.00,0.00,314202.33,7525153.66
1989,O,30.00,0.00,308764.63,7520181.22
1989,O,31.00,1.00,308682.27,7519839.23
1989,O,21.00,1.00,308236.37,7516459.86
1989,O,8.00,0.00,313531.30,7516090.82
1989,O,26.00,0.00,308255.33,7513697.16
1989,O,9.00,0.00,311451.33,7512955.20
1989,O,36.00,1.00,307825.18,7502171.46
1989,O,11.00,0.00,307794.94,7501718.19
1989,O,5.00,0.00,302844.50,7498647.13
1989,O,18.00,0.00,301054.74,7497470.17
1989,O,11.00,2.00,292989.16,7495780.07
1989,O,9.00,0.00,292850.39,7495533.83
1989,BH,322.00,31.00,325775.81,7417637.58
