FID;SP;NO;LAT;LONG;NAME
478;r;9;-23.164600000000000;30.997900000000001;Shangoni
479;r;2;-23.164600000000000;30.997900000000001;Shangoni
480;r;6;-23.164600000000000;30.991700000000002;Shangoni
481;r;25;-23.168800000000001;30.997900000000001;Shangoni
482;k;5;-23.168800000000001;30.997900000000001;Shangoni
483;k;8;-23.168800000000001;30.991700000000002;Shangoni
484;r;11;-23.168800000000001;30.997900000000001;Shangoni
485;k;11;-23.175000000000001;30.997900000000001;Shangoni
486;r;3;-23.175000000000001;30.997900000000001;Shangoni
487;r;4;-23.158300000000001;30.985399999999998;Shangoni
488;r;1;-23.152100000000001;30.985399999999998;Shangoni
489;r;6;-23.145800000000001;30.985399999999998;Shangoni
490;r;3;-23.141700000000000;30.985399999999998;Shangoni
491;ob;4;-23.135400000000001;30.985399999999998;Shangoni
492;r;35;-23.129200000000001;30.985399999999998;Shangoni
493;k;2;-23.129200000000001;30.985399999999998;Shangoni
494;ob;3;-23.125000000000000;30.985399999999998;Shangoni
495;k;6;-23.095800000000001;30.985399999999998;Shangoni
496;r;1;-23.102100000000000;30.972899999999999;Shangoni
497;k;2;-23.106300000000001;30.972899999999999;Shangoni
498;r;1;-23.112500000000001;30.972899999999999;Shangoni
499;k;1;-23.118800000000000;30.979199999999999;Shangoni
500;r;11;-23.125000000000000;30.972899999999999;Shangoni
501;r;2;-23.129200000000001;30.972899999999999;Shangoni
502;r;2;-23.135400000000001;30.972899999999999;Shangoni
503;ob;1;-23.129200000000001;30.979199999999999;Shangoni
504;k;3;-23.135400000000001;30.972899999999999;Shangoni
505;r;12;-23.135400000000001;30.979199999999999;Shangoni
506;k;1;-23.141700000000000;30.972899999999999;Shangoni
507;ob;2;-23.141700000000000;30.979199999999999;Shangoni
508;ob;1;-23.145800000000001;30.972899999999999;Shangoni
509;r;20;-23.152100000000001;30.979199999999999;Shangoni
510;r;15;-23.158300000000001;30.979199999999999;Shangoni
511;r;35;-23.164600000000000;30.979199999999999;Shangoni
512;r;2;-23.164600000000000;30.979199999999999;Shangoni
513;r;15;-23.168800000000001;30.979199999999999;Shangoni
514;os;1;-23.168800000000001;30.979199999999999;Shangoni
515;v;2;-23.164600000000000;30.972899999999999;Shangoni
516;r;2;-23.158300000000001;30.966699999999999;Shangoni
517;k;5;-23.145800000000001;30.966699999999999;Shangoni
518;k;2;-23.135400000000001;30.966699999999999;Shangoni
519;r;7;-23.135400000000001;30.966699999999999;Shangoni
520;k;4;-23.129200000000001;30.966699999999999;Shangoni
521;k;3;-23.125000000000000;30.966699999999999;Shangoni
522;r;15;-23.125000000000000;30.966699999999999;Shangoni
523;k;13;-23.118800000000000;30.966699999999999;Shangoni
524;b;120;-23.112500000000001;30.966699999999999;Shangoni
525;r;5;-23.106300000000001;30.960400000000000;Shangoni
526;r;3;-23.102100000000000;30.960400000000000;Shangoni
527;k;4;-23.095800000000001;30.960400000000000;Shangoni
528;r;4;-23.095800000000001;30.960400000000000;Shangoni
529;k;3;-23.089600000000001;30.960400000000000;Shangoni
530;ob;3;-23.112500000000001;30.954200000000000;Shangoni
531;k;10;-23.125000000000000;30.954200000000000;Shangoni
532;v;2;-23.135400000000001;30.954200000000000;Shangoni
533;r;2;-23.135400000000001;30.960400000000000;Shangoni
534;wb;1;-23.152100000000001;30.960400000000000;Shangoni
535;wa;3;-23.152100000000001;30.960400000000000;Shangoni
536;k;3;-23.158300000000001;30.960400000000000;Shangoni
537;ob;2;-23.158300000000001;30.966699999999999;Shangoni
538;os;2;-23.158300000000001;30.954200000000000;Shangoni
539;w;7;-23.125000000000000;30.947900000000001;Shangoni
540;r;25;-23.118800000000000;30.947900000000001;Shangoni
541;lp;1;-23.102100000000000;30.937500000000000;Shangoni
542;r;4;-23.141700000000000;30.941700000000001;Shangoni
543;r;15;-23.145800000000001;30.941700000000001;Shangoni
544;k;3;-23.095800000000001;30.925000000000001;Shangoni
545;k;2;-23.043800000000001;30.918700000000001;Shangoni
546;k;8;-23.039600000000000;30.918700000000001;Shangoni
547;r;7;-23.020800000000001;30.925000000000001;Shangoni
548;s;10;-23.016700000000000;30.925000000000001;Shangoni
549;sk;2;-23.016700000000000;30.925000000000001;Shangoni
550;b;40;-23.010400000000001;30.925000000000001;Shangoni
551;r;1;-23.004200000000001;30.925000000000001;Shangoni
552;r;30;-23;30.931200000000000;Shangoni
553;r;5;-22.993800000000000;30.931200000000000;Shangoni
554;k;6;-22.993800000000000;30.937500000000000;Shangoni
555;k;3;-23;30.937500000000000;Shangoni
556;k;2;-23.010400000000001;30.937500000000000;Shangoni
557;r;15;-23.010400000000001;30.937500000000000;Shangoni
558;ob;3;-23.016700000000000;30.931200000000000;Shangoni
559;r;2;-23.020800000000001;30.931200000000000;Shangoni
560;k;9;-23.027100000000001;30.931200000000000;Shangoni
561;k;14;-23.033300000000001;30.931200000000000;Shangoni
562;k;4;-23.039600000000000;30.925000000000001;Shangoni
563;e;5;-23.043800000000001;30.925000000000001;Shangoni
564;ko;2;-23.072900000000001;30.918700000000001;Shangoni
565;vl;2;-23.079200000000000;30.912500000000001;Shangoni
566;r;1;-23.079200000000000;30.918700000000001;Shangoni
567;r;4;-23.079200000000000;30.925000000000001;Shangoni
568;s;1;-23.062500000000000;30.925000000000001;Shangoni
569;k;2;-23.050000000000001;30.931200000000000;Shangoni
570;r;6;-23.050000000000001;30.937500000000000;Shangoni
571;k;4;-23.039600000000000;30.937500000000000;Shangoni
572;k;5;-23.027100000000001;30.937500000000000;Shangoni
573;k;9;-23.020800000000001;30.941700000000001;Shangoni
574;k;3;-23.016700000000000;30.941700000000001;Shangoni
575;r;7;-23.010400000000001;30.941700000000001;Shangoni
576;k;2;-23.010400000000001;30.947900000000001;Shangoni
577;k;5;-23.004200000000001;30.947900000000001;Shangoni
578;r;3;-23;30.947900000000001;Shangoni
579;e;3;-22.993800000000000;30.947900000000001;Shangoni
580;k;6;-22.993800000000000;30.954200000000000;Shangoni
581;r;9;-22.987500000000001;30.954200000000000;Shangoni
582;ba;1;-22.987500000000001;30.954200000000000;Shangoni
583;r;6;-22.981300000000001;30.954200000000000;Mambawule
584;r;3;-22.981300000000001;30.954200000000000;Mambawule
585;ob;1;-23;30.966699999999999;Shangoni
586;v;4;-23;30.960400000000000;Shangoni
587;r;1;-23.004200000000001;30.960400000000000;Shangoni
588;k;7;-23.010400000000001;30.960400000000000;Shangoni
589;k;8;-23.016700000000000;30.954200000000000;Shangoni
590;r;1;-23.016700000000000;30.954200000000000;Shangoni
591;k;15;-23.020800000000001;30.954200000000000;Shangoni
592;k;13;-23.027100000000001;30.954200000000000;Shangoni
593;k;1;-23.027100000000001;30.947900000000001;Shangoni
594;k;2;-23.033300000000001;30.947900000000001;Shangoni
595;k;15;-23.033300000000001;30.947900000000001;Shangoni
596;st;1;-23.039600000000000;30.947900000000001;Shangoni
597;k;3;-23.043800000000001;30.941700000000001;Shangoni
598;k;1;-23.050000000000001;30.941700000000001;Shangoni
599;st;1;-23.056300000000000;30.941700000000001;Shangoni
600;ko;2;-23.066700000000001;30.937500000000000;Shangoni
601;t;4;-23.072900000000001;30.937500000000000;Shangoni
602;r;17;-23.066700000000001;30.947900000000001;Shangoni
603;r;5;-23.066700000000001;30.947900000000001;Shangoni
604;k;6;-23.050000000000001;30.954200000000000;Shangoni
605;r;2;-23.016700000000000;30.960400000000000;Shangoni
606;e;9;-23.016700000000000;30.966699999999999;Shangoni
607;k;1;-23.010400000000001;30.966699999999999;Shangoni
608;r;9;-23.004200000000001;30.972899999999999;Shangoni
609;k;4;-23;30.972899999999999;Shangoni
610;k;3;-23;30.979199999999999;Shangoni
611;v;1;-22.993800000000000;30.972899999999999;Mambawule
612;ob;1;-22.993800000000000;30.972899999999999;Mambawule
613;r;5;-22.993800000000000;30.979199999999999;Mambawule
614;r;4;-22.987500000000001;30.979199999999999;Mambawule
615;e;4;-22.993800000000000;30.979199999999999;Mambawule
616;k;18;-23;30.991700000000002;Shangoni
617;bb;1;-23;30.985399999999998;Shangoni
618;r;7;-23.004200000000001;30.985399999999998;Shangoni
619;r;10;-23.010400000000001;30.979199999999999;Shangoni
620;r;30;-23.016700000000000;30.985399999999998;Shangoni
621;r;7;-23.016700000000000;30.972899999999999;Shangoni
622;r;4;-23.016700000000000;30.979199999999999;Shangoni
623;k;2;-23.016700000000000;30.985399999999998;Shangoni
624;k;7;-23.020800000000001;30.979199999999999;Shangoni
625;ob;2;-23.020800000000001;30.979199999999999;Shangoni
626;r;7;-23.027100000000001;30.972899999999999;Shangoni
627;k;4;-23.039600000000000;30.972899999999999;Shangoni
628;r;1;-23.039600000000000;30.972899999999999;Shangoni
629;k;4;-23.039600000000000;30.979199999999999;Shangoni
630;k;2;-23.043800000000001;30.966699999999999;Shangoni
631;k;5;-23.043800000000001;30.972899999999999;Shangoni
632;k;4;-23.043800000000001;30.972899999999999;Shangoni
633;r;6;-23.043800000000001;30.966699999999999;Shangoni
634;bh;1;-23.050000000000001;30.972899999999999;Shangoni
635;k;11;-23.056300000000000;30.972899999999999;Shangoni
636;r;16;-23.056300000000000;30.979199999999999;Shangoni
637;k;5;-23.050000000000001;30.979199999999999;Shangoni
638;r;20;-23.050000000000001;30.985399999999998;Shangoni
639;k;4;-23.043800000000001;30.985399999999998;Shangoni
640;r;7;-23.039600000000000;30.985399999999998;Shangoni
641;ob;1;-23.010400000000001;30.991700000000002;Shangoni
642;k;1;-23.004200000000001;30.991700000000002;Shangoni
643;r;2;-23.004200000000001;30.991700000000002;Shangoni
644;r;14;-23;30.997900000000001;Shangoni
645;r;12;-22.993800000000000;30.997900000000001;Mambawule
646;k;3;-22.993800000000000;30.997900000000001;Mambawule
647;r;30;-22.987500000000001;30.997900000000001;Mambawule
648;kb;1;-23;31.004200000000001;Shangoni
649;br;1;-23.010400000000001;30.991700000000002;Shangoni
650;r;6;-23.016700000000000;30.991700000000002;Shangoni
651;r;1;-23.020800000000001;30.991700000000002;Shangoni
652;r;4;-23.020800000000001;30.991700000000002;Shangoni
653;k;6;-23.027100000000001;30.991700000000002;Shangoni
654;r;4;-23.033300000000001;30.991700000000002;Shangoni
655;r;1;-23.027100000000001;30.997900000000001;Shangoni
656;k;5;-23.033300000000001;30.991700000000002;Shangoni
657;ob;3;-23.033300000000001;30.997900000000001;Shangoni
658;r;16;-23.039600000000000;30.991700000000002;Shangoni
659;r;12;-23.039600000000000;30.997900000000001;Shangoni
660;r;1;-23.043800000000001;30.991700000000002;Shangoni
661;k;5;-23.043800000000001;30.991700000000002;Shangoni
662;r;2;-23.050000000000001;30.991700000000002;Shangoni
663;r;20;-23.072900000000001;30.979199999999999;Shangoni
664;k;6;-23.125000000000000;30.972899999999999;Shangoni
665;s;2;-23.066700000000001;30.985399999999998;Shangoni
666;r;10;-23.062500000000000;30.991700000000002;Shangoni
667;r;30;-23.043800000000001;30.997900000000001;Shangoni
668;r;8;-23.043800000000001;30.997900000000001;Shangoni
669;k;11;-23.039600000000000;31.004200000000001;Shangoni
670;k;12;-23.033300000000001;31.004200000000001;Shangoni
671;k;3;-23.027100000000001;31.004200000000001;Shangoni
672;ob;1;-23.020800000000001;31.004200000000001;Shangoni
673;st;1;-23.020800000000001;31.004200000000001;Shangoni
674;r;25;-23.016700000000000;31.004200000000001;Shangoni
675;k;5;-23.010400000000001;31.004200000000001;Shangoni
676;v;3;-23.010400000000001;31.004200000000001;Shangoni
677;r;5;-23.004200000000001;31.010400000000001;Shangoni
678;k;5;-23.004200000000001;31.010400000000001;Shangoni
679;k;5;-23;31.010400000000001;Shangoni
680;r;25;-23;31.010400000000001;Shangoni
681;k;18;-22.993800000000000;31.010400000000001;Mambawule
682;r;3;-23;31.016700000000000;Shangoni
683;k;3;-23.004200000000001;31.016700000000000;Shangoni
684;r;1;-23.004200000000001;31.016700000000000;Shangoni
685;r;3;-23.010400000000001;31.010400000000001;Shangoni
686;k;5;-23.016700000000000;31.010400000000001;Shangoni
687;k;17;-23.016700000000000;31.010400000000001;Shangoni
688;k;7;-23.033300000000001;31.010400000000001;Shangoni
689;v;2;-23.039600000000000;31.004200000000001;Shangoni
690;r;10;-23.056300000000000;30.997900000000001;Shangoni
691;r;2;-23.062500000000000;30.997900000000001;Shangoni
692;br;3;-23.125000000000000;30.991700000000002;Shangoni
693;bb;1;-23.125000000000000;30.997900000000001;Shangoni
694;vl;1;-23.062500000000000;31.004200000000001;Shangoni
695;r;20;-23.056300000000000;31.004200000000001;Shangoni
696;v;2;-23.043800000000001;31.010400000000001;Shangoni
697;k;6;-23.020800000000001;31.016700000000000;Shangoni
698;r;15;-23.010400000000001;31.020800000000001;Shangoni
699;r;12;-23;31.020800000000001;Shangoni
700;r;2;-23.010400000000001;31.027100000000001;Shangoni
701;wb;2;-23.016700000000000;31.020800000000001;Shangoni
702;r;20;-23.020800000000001;31.020800000000001;Shangoni
703;v;3;-23.033300000000001;31.020800000000001;Shangoni
704;kb;1;-23.033300000000001;31.016700000000000;Shangoni
705;r;15;-23.039600000000000;31.016700000000000;Shangoni
706;r;2;-23.039600000000000;31.016700000000000;Shangoni
707;r;12;-23.043800000000001;31.016700000000000;Shangoni
708;d;1;-23.050000000000001;31.010400000000001;Shangoni
709;r;4;-23.066700000000001;31.010400000000001;Shangoni
710;lp;1;-23.072900000000001;31.010400000000001;Shangoni
711;w;11;-23.072900000000001;31.004200000000001;Shangoni
712;r;6;-23.079200000000000;31.004200000000001;Shangoni
713;r;4;-23.125000000000000;31.004200000000001;Shangoni
714;r;1;-23.125000000000000;31.004200000000001;Shangoni
715;r;1;-23.089600000000001;30.997900000000001;Shangoni
716;r;1;-23.125000000000000;31.010400000000001;Shangoni
717;k;13;-23.056300000000000;31.016700000000000;Shangoni
718;k;5;-23.050000000000001;31.016700000000000;Shangoni
719;k;4;-23.043800000000001;31.020800000000001;Shangoni
720;r;15;-23.039600000000000;31.020800000000001;Shangoni
721;k;5;-23.033300000000001;31.027100000000001;Shangoni
722;r;15;-23.027100000000001;31.027100000000001;Shangoni
723;k;2;-23.027100000000001;31.027100000000001;Shangoni
724;wb;1;-23.020800000000001;31.027100000000001;Shangoni
725;bb;1;-23.016700000000000;31.027100000000001;Shangoni
726;ob;1;-23.016700000000000;31.033300000000001;Shangoni
727;r;2;-23.016700000000000;31.027100000000001;Shangoni
728;r;1;-23.010400000000001;31.033300000000001;Shangoni
729;r;1;-23.004200000000001;31.027100000000001;Shangoni
730;r;4;-23.010400000000001;31.033300000000001;Shangoni
731;r;1;-23.004200000000001;31.033300000000001;Shangoni
732;r;5;-23.004200000000001;31.033300000000001;Shangoni
733;r;2;-23;31.033300000000001;Mambawule
734;r;1;-23;31.039600000000000;Mambawule
735;ob;1;-23.010400000000001;31.045800000000000;Shangoni
736;r;3;-23.016700000000000;31.039600000000000;Shangoni
737;k;1;-23.020800000000001;31.039600000000000;Shangoni
738;r;9;-23.020800000000001;31.045800000000000;Shangoni
739;r;20;-23.027100000000001;31.039600000000000;Shangoni
740;r;10;-23.027100000000001;31.039600000000000;Shangoni
741;r;8;-23.033300000000001;31.033300000000001;Shangoni
742;b;120;-23.033300000000001;31.033300000000001;Shangoni
743;r;1;-23.039600000000000;31.033300000000001;Shangoni
744;bh;1;-23.043800000000001;31.033300000000001;Shangoni
745;k;5;-23.043800000000001;31.033300000000001;Shangoni
746;r;1;-23.050000000000001;31.027100000000001;Shangoni
747;k;4;-23.050000000000001;31.027100000000001;Shangoni
748;r;10;-23.056300000000000;31.027100000000001;Shangoni
749;sb;1;-23.062500000000000;31.020800000000001;Shangoni
750;k;67;-23.095800000000001;31.016700000000000;Shangoni
751;k;12;-23.125000000000000;31.020800000000001;Shangoni
752;r;1;-23.072900000000001;31.027100000000001;Shangoni
753;k;4;-23.066700000000001;31.027100000000001;Shangoni
754;k;3;-23.062500000000000;31.027100000000001;Shangoni
755;r;2;-23.050000000000001;31.033300000000001;Shangoni
756;bh;1;-23.039600000000000;31.039600000000000;Shangoni
757;k;3;-23.033300000000001;31.039600000000000;Shangoni
758;k;5;-23.027100000000001;31.045800000000000;Shangoni
759;r;3;-23.020800000000001;31.052099999999999;Shangoni
760;r;7;-23.020800000000001;31.045800000000000;Shangoni
761;r;10;-23.020800000000001;31.045800000000000;Shangoni
762;k;6;-23.016700000000000;31.052099999999999;Shangoni
763;r;30;-23.010400000000001;31.052099999999999;Shangoni
764;r;5;-23.010400000000001;31.052099999999999;Shangoni
765;r;4;-23.010400000000001;31.064599999999999;Shangoni
766;r;5;-23.016700000000000;31.058299999999999;Shangoni
767;r;2;-23.020800000000001;31.052099999999999;Shangoni
768;r;2;-23.020800000000001;31.052099999999999;Shangoni
769;bb;1;-23.027100000000001;31.052099999999999;Shangoni
770;k;1;-23.033300000000001;31.052099999999999;Shangoni
771;r;1;-23.033300000000001;31.045800000000000;Shangoni
772;s;11;-23.039600000000000;31.045800000000000;Shangoni
773;bh;1;-23.039600000000000;31.045800000000000;Shangoni
774;k;9;-23.043800000000001;31.045800000000000;Shangoni
775;k;5;-23.050000000000001;31.039600000000000;Shangoni
776;r;1;-23.056300000000000;31.039600000000000;Shangoni
777;k;6;-23.095800000000001;31.016700000000000;Shangoni
778;k;12;-23.125000000000000;31.020800000000001;Shangoni
779;r;1;-23.072900000000001;31.027100000000001;Shangoni
780;k;4;-23.066700000000001;31.027100000000001;Shangoni
781;k;5;-23.062500000000000;31.033300000000001;Shangoni
782;r;2;-23.050000000000001;31.033300000000001;Shangoni
783;bh;1;-23.039600000000000;31.039600000000000;Shangoni
784;k;3;-23.033300000000001;31.045800000000000;Shangoni
785;k;8;-23.027100000000001;31.045800000000000;Shangoni
786;r;3;-23.027100000000001;31.045800000000000;Shangoni
787;r;7;-23.020800000000001;31.045800000000000;Shangoni
788;r;10;-23.020800000000001;31.045800000000000;Shangoni
789;k;6;-23.016700000000000;31.052099999999999;Shangoni
790;r;30;-23.010400000000001;31.052099999999999;Shangoni
