ID;Date;Time;Latitude;Longitude;HasLeaves;DeadwoodMass;LivingWoodMass;WoodMass
95296d8e-a76b-4913-ba86-09addf7bf665;2018:01:09;09:00:00;31,76304;-23,98783;FALSE; 3,19661998;1,590358; 4,786978
fd487e8c-e352-4773-a3c4-b514486e3711;2018:01:09;09:00:00;31,67929;-24,16520;FALSE; 3,14752198;1,565931; 4,713453
9cfe6a13-68db-4dc0-bc02-d590853cc7f3;2018:01:09;09:00:00;31,67723;-24,04881;FALSE; 3,39101502;1,687072; 5,078087
b7c75fd7-faf7-472b-8a38-cb2b3293ccb9;2018:01:09;09:00:00;31,67569;-24,27732;FALSE; 3,63575164;1,808832; 5,444583
f2d5db78-3b9a-4a6d-acd0-2dd802a1192b;2018:01:09;09:00:00;31,73590;-24,08964;FALSE; 3,06552146;1,525135; 4,590657
a7614af6-a5ff-464c-a699-b7e4e5bce327;2018:01:09;09:00:00;31,70012;-24,02067;FALSE; 3,30279293;1,643181; 4,945973
12bfc9b0-6b90-458c-8fe2-7f0aaf6ff9d0;2018:01:09;09:00:00;31,83337;-24,04849;FALSE; 3,56607904;1,774169; 5,340248
a728dfbb-ca4b-423b-9993-b31f6b5a17bd;2018:01:09;09:00:00;31,70108;-24,15335;FALSE; 0,00000000;0,000000; 0,000000
c3a3eade-1357-4b09-8b3f-fc2201feb2e1;2018:01:09;09:00:00;31,76940;-23,99414;FALSE; 3,37389762;1,678556; 5,052454
37f59917-02bc-40b0-9300-b49ac0b4e0b9;2018:01:09;09:00:00;31,73973;-24,08090;FALSE; 3,40094144;1,692011; 5,092952
3b4658c9-683d-43f1-8625-89c774d65105;2018:01:09;09:00:00;31,76481;-24,04613;FALSE; 3,62260108;1,802289; 5,424890
47619dae-af2a-4b33-b4d1-213f88aa5fb0;2018:01:09;09:00:00;31,66298;-24,28965;FALSE; 3,20509246;1,594573; 4,799666
b94856c4-fb1e-4c17-a1b6-54075140291f;2018:01:09;09:00:00;31,67816;-24,17758;FALSE; 3,27357755;1,628646; 4,902223
bfcac5a7-d3c3-476b-95a1-a9280e3d3c7f;2018:01:09;09:00:00;31,81039;-24,02376;FALSE; 0,00000000;0,000000; 0,000000
836819cd-7cd1-4659-a28b-4246aa604d0b;2018:01:09;09:00:00;31,72045;-24,14865;FALSE; 0,00000000;0,000000; 0,000000
d15ad8a1-8ac2-4b40-8c01-f11fee652e63;2018:01:09;09:00:00;31,81899;-24,02366;FALSE; 3,38947378;1,686305; 5,075779
9412f42c-92c0-4946-a38d-f8fac5c698d6;2018:01:09;09:00:00;31,69739;-24,07981;FALSE; 0,00000000;0,000000; 0,000000
733c37a6-33af-4b88-9f15-b976ea984c78;2018:01:09;09:00:00;31,69857;-24,10884;FALSE; 3,59940764;1,790750; 5,390158
b0a3363e-7b83-48a5-b47e-1e09834c1f8e;2018:01:09;09:00:00;31,77367;-24,03473;FALSE; 3,18820253;1,586170; 4,774373
95f94b2f-28c2-42d6-bae5-20875a9fdc4f;2018:01:09;09:00:00;31,77912;-24,07782;FALSE; 3,18606322;1,585106; 4,771169
6ce358ef-cd8d-4595-9e8c-7a4250ddb3ab;2018:01:09;09:00:00;31,66972;-24,14301;FALSE; 2,80130715;1,393685; 4,194992
b7a04adb-d6f2-4a01-b180-32c4ebdd6cd8;2018:01:09;09:00:00;31,70222;-24,06807;FALSE; 0,00000000;0,000000; 0,000000
d9ee421a-95bc-45ad-8ebe-d5ef6ed78dac;2018:01:09;09:00:00;31,77553;-24,05383;FALSE; 0,00000000;0,000000; 0,000000
1412ecf3-0b58-41d5-92ab-b463fd2dd49b;2018:01:09;09:00:00;31,70416;-24,12058;FALSE; 0,00000000;0,000000; 0,000000
8eb03ebc-cde5-4642-b817-042321f63c9a;2018:01:09;09:00:00;31,75345;-24,00594;FALSE; 0,00000000;0,000000; 0,000000
90a09452-62b4-4fb2-8fac-ba492acdbd35;2018:01:09;09:00:00;31,78335;-24,05001;FALSE; 3,00587982;1,495463; 4,501342
7e9c0105-bb49-48ae-8356-9f9323a302e7;2018:01:09;09:00:00;31,68640;-24,14963;FALSE; 3,56722874;1,774741; 5,341969
60e08150-2149-4cf8-9aa4-d1acfe0beab7;2018:01:09;09:00:00;31,65831;-24,15598;FALSE; 3,49155327;1,737091; 5,228644
2064a350-1793-4b59-b7e8-86ce7555b266;2018:01:09;09:00:00;31,68272;-24,05001;FALSE; 3,42143895;1,702208; 5,123647
aecb519c-03aa-4a49-a602-ec9b680923e7;2018:01:09;09:00:00;31,68541;-24,10113;FALSE; 2,88999311;1,437808; 4,327801
72ff11be-3ea1-4f51-b57e-efc2b311ff8f;2018:01:09;09:00:00;31,71118;-24,06399;FALSE; 3,40548805;1,694273; 5,099761
e052424a-3efd-49d6-b107-e4c237aeb605;2018:01:09;09:00:00;31,69751;-24,11512;FALSE; 3,24046644;1,612172; 4,852639
b521c479-bead-4b3e-93d5-b8e98591ab9e;2018:01:09;09:00:00;31,70675;-24,04785;FALSE; 0,00000000;0,000000; 0,000000
53d3ae2b-2a62-44c4-a817-2ba1e9d7141a;2018:01:09;09:00:00;31,77476;-24,02058;FALSE; 0,00000000;0,000000; 0,000000
7c5b5021-da99-4e97-9077-81b89156ef10;2018:01:09;09:00:00;31,64464;-24,23873;FALSE; 0,00000000;0,000000; 0,000000
7895992b-50f0-4af3-8704-6d4a47ab095a;2018:01:09;09:00:00;31,72455;-24,05165;FALSE; 3,20886031;1,596448; 4,805308
b1371f9f-5068-457d-8d4d-3a0660a17b35;2018:01:09;09:00:00;31,68889;-24,05328;FALSE; 3,40990842;1,696472; 5,106380
52d9f5f0-b70c-4c87-baab-8af22c822c28;2018:01:09;09:00:00;31,70594;-24,12763;FALSE; 0,00000000;0,000000; 0,000000
2a7ae0c6-983c-44f7-b193-bcaa1086cb02;2018:01:09;09:00:00;31,80597;-24,04522;FALSE; 0,00000000;0,000000; 0,000000
5eb0dd0f-a9f1-416e-b9bd-f6003ea8593a;2018:01:09;09:00:00;31,76424;-24,06294;FALSE; 2,88827899;1,436955; 4,325234
b2f74878-4aa2-4370-bf28-1b07704fad17;2018:01:09;09:00:00;31,67929;-24,06583;FALSE; 3,31356038;1,648538; 4,962098
0096a9e5-8d0f-470b-9860-be1178d116d7;2018:01:09;09:00:00;31,67544;-24,17093;FALSE; 0,00000000;0,000000; 0,000000
26ddb1af-863c-4bae-a88a-0a1807aa510e;2018:01:09;09:00:00;31,69622;-24,09547;FALSE; 3,60389854;1,792984; 5,396883
7118567b-bb33-4bed-a9dc-8ff1ce44cb89;2018:01:09;09:00:00;31,76466;-24,04300;FALSE; 0,00000000;0,000000; 0,000000
258270d1-b3c6-4256-92af-5634b9916285;2018:01:09;09:00:00;31,64946;-24,25811;FALSE; 3,47803631;1,730366; 5,208403
dbdc1e70-e3d2-4a43-8934-f1b2cab44731;2018:01:09;09:00:00;31,75640;-24,01600;FALSE; 3,64122917;1,811557; 5,452786
a16d1096-b58c-41d4-a45e-a70a89847446;2018:01:09;09:00:00;31,66533;-24,21355;FALSE; 3,25858042;1,621184; 4,879765
3ad0734a-3942-410e-82ef-eed2dc79a141;2018:01:09;09:00:00;31,70376;-24,03661;FALSE; 3,03358951;1,509249; 4,542838
b7c75fd7-faf7-472b-8a38-cb2b3293ccb9;2018:01:09;10:00:00;31,67569;-24,27732;FALSE; 3,65383996;1,808832; 5,462672
37f59917-02bc-40b0-9300-b49ac0b4e0b9;2018:01:09;10:00:00;31,73973;-24,08090;FALSE; 3,41786155;1,692011; 5,109872
3b4658c9-683d-43f1-8625-89c774d65105;2018:01:09;10:00:00;31,76481;-24,04613;FALSE; 3,64062398;1,802289; 5,442913
47619dae-af2a-4b33-b4d1-213f88aa5fb0;2018:01:09;10:00:00;31,66298;-24,28965;FALSE; 3,22103820;1,594573; 4,815612
b94856c4-fb1e-4c17-a1b6-54075140291f;2018:01:09;10:00:00;31,67816;-24,17758;FALSE; 3,28986401;1,628646; 4,918510
bfcac5a7-d3c3-476b-95a1-a9280e3d3c7f;2018:01:09;10:00:00;31,81039;-24,02376;FALSE; 0,00000000;0,000000; 0,000000
f2d5db78-3b9a-4a6d-acd0-2dd802a1192b;2018:01:09;10:00:00;31,73590;-24,08964;FALSE; 3,08077281;1,525135; 4,605908
a7614af6-a5ff-464c-a699-b7e4e5bce327;2018:01:09;10:00:00;31,70012;-24,02067;FALSE; 3,31922474;1,643181; 4,962405
12bfc9b0-6b90-458c-8fe2-7f0aaf6ff9d0;2018:01:09;10:00:00;31,83337;-24,04849;FALSE; 3,58382073;1,774169; 5,357989
a728dfbb-ca4b-423b-9993-b31f6b5a17bd;2018:01:09;10:00:00;31,70108;-24,15335;FALSE; 0,00000000;0,000000; 0,000000
c3a3eade-1357-4b09-8b3f-fc2201feb2e1;2018:01:09;10:00:00;31,76940;-23,99414;FALSE; 3,39068318;1,678556; 5,069239
52d9f5f0-b70c-4c87-baab-8af22c822c28;2018:01:09;10:00:00;31,70594;-24,12763;FALSE; 0,00000000;0,000000; 0,000000
60e08150-2149-4cf8-9aa4-d1acfe0beab7;2018:01:09;10:00:00;31,65831;-24,15598;FALSE; 3,50892418;1,737091; 5,246015
2064a350-1793-4b59-b7e8-86ce7555b266;2018:01:09;10:00:00;31,68272;-24,05001;FALSE; 3,43846103;1,702208; 5,140669
aecb519c-03aa-4a49-a602-ec9b680923e7;2018:01:09;10:00:00;31,68541;-24,10113;FALSE; 2,90437119;1,437808; 4,342179
72ff11be-3ea1-4f51-b57e-efc2b311ff8f;2018:01:09;10:00:00;31,71118;-24,06399;FALSE; 3,42243078;1,694273; 5,116703
e052424a-3efd-49d6-b107-e4c237aeb605;2018:01:09;10:00:00;31,69751;-24,11512;FALSE; 3,25658817;1,612172; 4,868761
b521c479-bead-4b3e-93d5-b8e98591ab9e;2018:01:09;10:00:00;31,70675;-24,04785;FALSE; 0,00000000;0,000000; 0,000000
e11f3e9c-627a-48f8-b88a-a12378879864;2018:01:09;10:00:00;31,66964;-24,26536;FALSE; 0,00000000;0,000000; 0,000000
95296d8e-a76b-4913-ba86-09addf7bf665;2018:01:09;10:00:00;31,76304;-23,98783;FALSE; 3,21252356;1,590358; 4,802882
fd487e8c-e352-4773-a3c4-b514486e3711;2018:01:09;10:00:00;31,67929;-24,16520;FALSE; 3,16318129;1,565931; 4,729113
9cfe6a13-68db-4dc0-bc02-d590853cc7f3;2018:01:09;10:00:00;31,67723;-24,04881;FALSE; 3,40788574;1,687072; 5,094958
836819cd-7cd1-4659-a28b-4246aa604d0b;2018:01:09;10:00:00;31,72045;-24,14865;FALSE; 0,00000000;0,000000; 0,000000
d15ad8a1-8ac2-4b40-8c01-f11fee652e63;2018:01:09;10:00:00;31,81899;-24,02366;FALSE; 3,40633683;1,686305; 5,092642
9412f42c-92c0-4946-a38d-f8fac5c698d6;2018:01:09;10:00:00;31,69739;-24,07981;FALSE; 0,00000000;0,000000; 0,000000
733c37a6-33af-4b88-9f15-b976ea984c78;2018:01:09;10:00:00;31,69857;-24,10884;FALSE; 3,61731514;1,790750; 5,408065
95f94b2f-28c2-42d6-bae5-20875a9fdc4f;2018:01:09;10:00:00;31,77912;-24,07782;FALSE; 3,20191428;1,585106; 4,787020
6ce358ef-cd8d-4595-9e8c-7a4250ddb3ab;2018:01:09;10:00:00;31,66972;-24,14301;FALSE; 2,81524400;1,393685; 4,208929
b7a04adb-d6f2-4a01-b180-32c4ebdd6cd8;2018:01:09;10:00:00;31,70222;-24,06807;FALSE; 0,00000000;0,000000; 0,000000
d9ee421a-95bc-45ad-8ebe-d5ef6ed78dac;2018:01:09;10:00:00;31,77553;-24,05383;FALSE; 0,00000000;0,000000; 0,000000
1412ecf3-0b58-41d5-92ab-b463fd2dd49b;2018:01:09;10:00:00;31,70416;-24,12058;FALSE; 0,00000000;0,000000; 0,000000
8eb03ebc-cde5-4642-b817-042321f63c9a;2018:01:09;10:00:00;31,75345;-24,00594;FALSE; 0,00000000;0,000000; 0,000000
90a09452-62b4-4fb2-8fac-ba492acdbd35;2018:01:09;10:00:00;31,78335;-24,05001;FALSE; 3,02083445;1,495463; 4,516297
7e9c0105-bb49-48ae-8356-9f9323a302e7;2018:01:09;10:00:00;31,68640;-24,14963;FALSE; 3,58497615;1,774741; 5,359717
7c5b5021-da99-4e97-9077-81b89156ef10;2018:01:09;10:00:00;31,64464;-24,23873;FALSE; 0,00000000;0,000000; 0,000000
7895992b-50f0-4af3-8704-6d4a47ab095a;2018:01:09;10:00:00;31,72455;-24,05165;FALSE; 3,22482479;1,596448; 4,821273
b1371f9f-5068-457d-8d4d-3a0660a17b35;2018:01:09;10:00:00;31,68889;-24,05328;FALSE; 3,42687314;1,696472; 5,123345
b0a3363e-7b83-48a5-b47e-1e09834c1f8e;2018:01:09;10:00:00;31,77367;-24,03473;FALSE; 3,20406424;1,586170; 4,790235
53d3ae2b-2a62-44c4-a817-2ba1e9d7141a;2018:01:09;10:00:00;31,77476;-24,02058;FALSE; 0,00000000;0,000000; 0,000000
2a7ae0c6-983c-44f7-b193-bcaa1086cb02;2018:01:09;10:00:00;31,80597;-24,04522;FALSE; 0,00000000;0,000000; 0,000000
5eb0dd0f-a9f1-416e-b9bd-f6003ea8593a;2018:01:09;10:00:00;31,76424;-24,06294;FALSE; 2,90264853;1,436955; 4,339603
b2f74878-4aa2-4370-bf28-1b07704fad17;2018:01:09;10:00:00;31,67929;-24,06583;FALSE; 3,33004576;1,648538; 4,978583
0096a9e5-8d0f-470b-9860-be1178d116d7;2018:01:09;10:00:00;31,67544;-24,17093;FALSE; 0,00000000;0,000000; 0,000000
26ddb1af-863c-4bae-a88a-0a1807aa510e;2018:01:09;10:00:00;31,69622;-24,09547;FALSE; 3,62182839;1,792984; 5,414813
7118567b-bb33-4bed-a9dc-8ff1ce44cb89;2018:01:09;10:00:00;31,76466;-24,04300;FALSE; 0,00000000;0,000000; 0,000000
258270d1-b3c6-4256-92af-5634b9916285;2018:01:09;10:00:00;31,64946;-24,25811;FALSE; 3,49533998;1,730366; 5,225706
dbdc1e70-e3d2-4a43-8934-f1b2cab44731;2018:01:09;10:00:00;31,75640;-24,01600;FALSE; 3,65934473;1,811557; 5,470902
a16d1096-b58c-41d4-a45e-a70a89847446;2018:01:09;10:00:00;31,66533;-24,21355;FALSE; 3,27479226;1,621184; 4,895977
3ad0734a-3942-410e-82ef-eed2dc79a141;2018:01:09;10:00:00;31,70376;-24,03661;FALSE; 3,04868200;1,509249; 4,557931
e11f3e9c-627a-48f8-b88a-a12378879864;2018:01:09;11:00:00;31,66964;-24,26536;FALSE; 0,00000000;0,000000; 0,000000
95296d8e-a76b-4913-ba86-09addf7bf665;2018:01:09;11:00:00;31,76304;-23,98783;FALSE; 3,22842715;1,590358; 4,818785
fd487e8c-e352-4773-a3c4-b514486e3711;2018:01:09;11:00:00;31,67929;-24,16520;FALSE; 3,17884061;1,565931; 4,744772
9cfe6a13-68db-4dc0-bc02-d590853cc7f3;2018:01:09;11:00:00;31,67723;-24,04881;FALSE; 3,42475646;1,687072; 5,111829
b7c75fd7-faf7-472b-8a38-cb2b3293ccb9;2018:01:09;11:00:00;31,67569;-24,27732;FALSE; 3,67192828;1,808832; 5,480760
f2d5db78-3b9a-4a6d-acd0-2dd802a1192b;2018:01:09;11:00:00;31,73590;-24,08964;FALSE; 3,09602416;1,525135; 4,621159
a7614af6-a5ff-464c-a699-b7e4e5bce327;2018:01:09;11:00:00;31,70012;-24,02067;FALSE; 3,33565654;1,643181; 4,978837
12bfc9b0-6b90-458c-8fe2-7f0aaf6ff9d0;2018:01:09;11:00:00;31,83337;-24,04849;FALSE; 3,60156241;1,774169; 5,375731
a728dfbb-ca4b-423b-9993-b31f6b5a17bd;2018:01:09;11:00:00;31,70108;-24,15335;FALSE; 0,00000000;0,000000; 0,000000
c3a3eade-1357-4b09-8b3f-fc2201feb2e1;2018:01:09;11:00:00;31,76940;-23,99414;FALSE; 3,40746874;1,678556; 5,086025
836819cd-7cd1-4659-a28b-4246aa604d0b;2018:01:09;11:00:00;31,72045;-24,14865;FALSE; 0,00000000;0,000000; 0,000000
d15ad8a1-8ac2-4b40-8c01-f11fee652e63;2018:01:09;11:00:00;31,81899;-24,02366;FALSE; 3,42319988;1,686305; 5,109505
9412f42c-92c0-4946-a38d-f8fac5c698d6;2018:01:09;11:00:00;31,69739;-24,07981;FALSE; 0,00000000;0,000000; 0,000000
733c37a6-33af-4b88-9f15-b976ea984c78;2018:01:09;11:00:00;31,69857;-24,10884;FALSE; 3,63522264;1,790750; 5,425973
37f59917-02bc-40b0-9300-b49ac0b4e0b9;2018:01:09;11:00:00;31,73973;-24,08090;FALSE; 3,43478165;1,692011; 5,126792
3b4658c9-683d-43f1-8625-89c774d65105;2018:01:09;11:00:00;31,76481;-24,04613;FALSE; 3,65864687;1,802289; 5,460936
47619dae-af2a-4b33-b4d1-213f88aa5fb0;2018:01:09;11:00:00;31,66298;-24,28965;FALSE; 3,23698393;1,594573; 4,831557
b94856c4-fb1e-4c17-a1b6-54075140291f;2018:01:09;11:00:00;31,67816;-24,17758;FALSE; 3,30615046;1,628646; 4,934796
bfcac5a7-d3c3-476b-95a1-a9280e3d3c7f;2018:01:09;11:00:00;31,81039;-24,02376;FALSE; 0,00000000;0,000000; 0,000000
95f94b2f-28c2-42d6-bae5-20875a9fdc4f;2018:01:09;11:00:00;31,77912;-24,07782;FALSE; 3,21776534;1,585106; 4,802871
6ce358ef-cd8d-4595-9e8c-7a4250ddb3ab;2018:01:09;11:00:00;31,66972;-24,14301;FALSE; 2,82918085;1,393685; 4,222866
b7a04adb-d6f2-4a01-b180-32c4ebdd6cd8;2018:01:09;11:00:00;31,70222;-24,06807;FALSE; 0,00000000;0,000000; 0,000000
d9ee421a-95bc-45ad-8ebe-d5ef6ed78dac;2018:01:09;11:00:00;31,77553;-24,05383;FALSE; 0,00000000;0,000000; 0,000000
1412ecf3-0b58-41d5-92ab-b463fd2dd49b;2018:01:09;11:00:00;31,70416;-24,12058;FALSE; 0,00000000;0,000000; 0,000000
8eb03ebc-cde5-4642-b817-042321f63c9a;2018:01:09;11:00:00;31,75345;-24,00594;FALSE; 0,00000000;0,000000; 0,000000
90a09452-62b4-4fb2-8fac-ba492acdbd35;2018:01:09;11:00:00;31,78335;-24,05001;FALSE; 3,03578908;1,495463; 4,531252
52d9f5f0-b70c-4c87-baab-8af22c822c28;2018:01:09;11:00:00;31,70594;-24,12763;FALSE; 0,00000000;0,000000; 0,000000
60e08150-2149-4cf8-9aa4-d1acfe0beab7;2018:01:09;11:00:00;31,65831;-24,15598;FALSE; 3,52629509;1,737091; 5,263386
2064a350-1793-4b59-b7e8-86ce7555b266;2018:01:09;11:00:00;31,68272;-24,05001;FALSE; 3,45548311;1,702208; 5,157692
aecb519c-03aa-4a49-a602-ec9b680923e7;2018:01:09;11:00:00;31,68541;-24,10113;FALSE; 2,91874926;1,437808; 4,356557
72ff11be-3ea1-4f51-b57e-efc2b311ff8f;2018:01:09;11:00:00;31,71118;-24,06399;FALSE; 3,43937351;1,694273; 5,133646
e052424a-3efd-49d6-b107-e4c237aeb605;2018:01:09;11:00:00;31,69751;-24,11512;FALSE; 3,27270989;1,612172; 4,884882
b521c479-bead-4b3e-93d5-b8e98591ab9e;2018:01:09;11:00:00;31,70675;-24,04785;FALSE; 0,00000000;0,000000; 0,000000
2a7ae0c6-983c-44f7-b193-bcaa1086cb02;2018:01:09;11:00:00;31,80597;-24,04522;FALSE; 0,00000000;0,000000; 0,000000
5eb0dd0f-a9f1-416e-b9bd-f6003ea8593a;2018:01:09;11:00:00;31,76424;-24,06294;FALSE; 2,91701808;1,436955; 4,353973
b2f74878-4aa2-4370-bf28-1b07704fad17;2018:01:09;11:00:00;31,67929;-24,06583;FALSE; 3,34653113;1,648538; 4,995069
7c5b5021-da99-4e97-9077-81b89156ef10;2018:01:09;11:00:00;31,64464;-24,23873;FALSE; 0,00000000;0,000000; 0,000000
7895992b-50f0-4af3-8704-6d4a47ab095a;2018:01:09;11:00:00;31,72455;-24,05165;FALSE; 3,24078927;1,596448; 4,837237
b1371f9f-5068-457d-8d4d-3a0660a17b35;2018:01:09;11:00:00;31,68889;-24,05328;FALSE; 3,44383786;1,696472; 5,140310
b0a3363e-7b83-48a5-b47e-1e09834c1f8e;2018:01:09;11:00:00;31,77367;-24,03473;FALSE; 3,21992594;1,586170; 4,806096
7e9c0105-bb49-48ae-8356-9f9323a302e7;2018:01:09;11:00:00;31,68640;-24,14963;FALSE; 3,60272356;1,774741; 5,377464
53d3ae2b-2a62-44c4-a817-2ba1e9d7141a;2018:01:09;11:00:00;31,77476;-24,02058;FALSE; 0,00000000;0,000000; 0,000000
0096a9e5-8d0f-470b-9860-be1178d116d7;2018:01:09;11:00:00;31,67544;-24,17093;FALSE; 0,00000000;0,000000; 0,000000
26ddb1af-863c-4bae-a88a-0a1807aa510e;2018:01:09;11:00:00;31,69622;-24,09547;FALSE; 3,63975823;1,792984; 5,432743
7118567b-bb33-4bed-a9dc-8ff1ce44cb89;2018:01:09;11:00:00;31,76466;-24,04300;FALSE; 0,00000000;0,000000; 0,000000
258270d1-b3c6-4256-92af-5634b9916285;2018:01:09;11:00:00;31,64946;-24,25811;FALSE; 3,51264364;1,730366; 5,243010
dbdc1e70-e3d2-4a43-8934-f1b2cab44731;2018:01:09;11:00:00;31,75640;-24,01600;FALSE; 3,67746030;1,811557; 5,489017
a16d1096-b58c-41d4-a45e-a70a89847446;2018:01:09;11:00:00;31,66533;-24,21355;FALSE; 3,29100410;1,621184; 4,912188
3ad0734a-3942-410e-82ef-eed2dc79a141;2018:01:09;11:00:00;31,70376;-24,03661;FALSE; 3,06377448;1,509249; 4,573023
47619dae-af2a-4b33-b4d1-213f88aa5fb0;2018:01:09;12:00:00;31,66298;-24,28965;FALSE; 3,25292966;1,594573; 4,847503
b94856c4-fb1e-4c17-a1b6-54075140291f;2018:01:09;12:00:00;31,67816;-24,17758;FALSE; 3,32243692;1,628646; 4,951082
bfcac5a7-d3c3-476b-95a1-a9280e3d3c7f;2018:01:09;12:00:00;31,81039;-24,02376;FALSE; 0,00000000;0,000000; 0,000000
b7c75fd7-faf7-472b-8a38-cb2b3293ccb9;2018:01:09;12:00:00;31,67569;-24,27732;FALSE; 3,69001659;1,808832; 5,498848
f2d5db78-3b9a-4a6d-acd0-2dd802a1192b;2018:01:09;12:00:00;31,73590;-24,08964;FALSE; 3,11127551;1,525135; 4,636411
a7614af6-a5ff-464c-a699-b7e4e5bce327;2018:01:09;12:00:00;31,70012;-24,02067;FALSE; 3,35208835;1,643181; 4,995269
12bfc9b0-6b90-458c-8fe2-7f0aaf6ff9d0;2018:01:09;12:00:00;31,83337;-24,04849;FALSE; 3,61930410;1,774169; 5,393473
a728dfbb-ca4b-423b-9993-b31f6b5a17bd;2018:01:09;12:00:00;31,70108;-24,15335;FALSE; 0,00000000;0,000000; 0,000000
c3a3eade-1357-4b09-8b3f-fc2201feb2e1;2018:01:09;12:00:00;31,76940;-23,99414;FALSE; 3,42425430;1,678556; 5,102810
8eb03ebc-cde5-4642-b817-042321f63c9a;2018:01:09;12:00:00;31,75345;-24,00594;FALSE; 0,00000000;0,000000; 0,000000
90a09452-62b4-4fb2-8fac-ba492acdbd35;2018:01:09;12:00:00;31,78335;-24,05001;FALSE; 3,05074370;1,495463; 4,546206
836819cd-7cd1-4659-a28b-4246aa604d0b;2018:01:09;12:00:00;31,72045;-24,14865;FALSE; 0,00000000;0,000000; 0,000000
d15ad8a1-8ac2-4b40-8c01-f11fee652e63;2018:01:09;12:00:00;31,81899;-24,02366;FALSE; 3,44006294;1,686305; 5,126368
9412f42c-92c0-4946-a38d-f8fac5c698d6;2018:01:09;12:00:00;31,69739;-24,07981;FALSE; 0,00000000;0,000000; 0,000000
733c37a6-33af-4b88-9f15-b976ea984c78;2018:01:09;12:00:00;31,69857;-24,10884;FALSE; 3,65313014;1,790750; 5,443880
7e9c0105-bb49-48ae-8356-9f9323a302e7;2018:01:09;12:00:00;31,68640;-24,14963;FALSE; 3,62047096;1,774741; 5,395212
60e08150-2149-4cf8-9aa4-d1acfe0beab7;2018:01:09;12:00:00;31,65831;-24,15598;FALSE; 3,54366601;1,737091; 5,280757
2064a350-1793-4b59-b7e8-86ce7555b266;2018:01:09;12:00:00;31,68272;-24,05001;FALSE; 3,47250520;1,702208; 5,174714
aecb519c-03aa-4a49-a602-ec9b680923e7;2018:01:09;12:00:00;31,68541;-24,10113;FALSE; 2,93312734;1,437808; 4,370935
72ff11be-3ea1-4f51-b57e-efc2b311ff8f;2018:01:09;12:00:00;31,71118;-24,06399;FALSE; 3,45631623;1,694273; 5,150589
e052424a-3efd-49d6-b107-e4c237aeb605;2018:01:09;12:00:00;31,69751;-24,11512;FALSE; 3,28883161;1,612172; 4,901004
b0a3363e-7b83-48a5-b47e-1e09834c1f8e;2018:01:09;12:00:00;31,77367;-24,03473;FALSE; 3,23578764;1,586170; 4,821958
37f59917-02bc-40b0-9300-b49ac0b4e0b9;2018:01:09;12:00:00;31,73973;-24,08090;FALSE; 3,45170176;1,692011; 5,143712
3b4658c9-683d-43f1-8625-89c774d65105;2018:01:09;12:00:00;31,76481;-24,04613;FALSE; 3,67666976;1,802289; 5,478959
95f94b2f-28c2-42d6-bae5-20875a9fdc4f;2018:01:09;12:00:00;31,77912;-24,07782;FALSE; 3,23361640;1,585106; 4,818722
6ce358ef-cd8d-4595-9e8c-7a4250ddb3ab;2018:01:09;12:00:00;31,66972;-24,14301;FALSE; 2,84311770;1,393685; 4,236803
b7a04adb-d6f2-4a01-b180-32c4ebdd6cd8;2018:01:09;12:00:00;31,70222;-24,06807;FALSE; 0,00000000;0,000000; 0,000000
d9ee421a-95bc-45ad-8ebe-d5ef6ed78dac;2018:01:09;12:00:00;31,77553;-24,05383;FALSE; 0,00000000;0,000000; 0,000000
1412ecf3-0b58-41d5-92ab-b463fd2dd49b;2018:01:09;12:00:00;31,70416;-24,12058;FALSE; 0,00000000;0,000000; 0,000000
b521c479-bead-4b3e-93d5-b8e98591ab9e;2018:01:09;12:00:00;31,70675;-24,04785;FALSE; 0,00000000;0,000000; 0,000000
e11f3e9c-627a-48f8-b88a-a12378879864;2018:01:09;12:00:00;31,66964;-24,26536;FALSE; 0,00000000;0,000000; 0,000000
95296d8e-a76b-4913-ba86-09addf7bf665;2018:01:09;12:00:00;31,76304;-23,98783;FALSE; 3,24433073;1,590358; 4,834689
fd487e8c-e352-4773-a3c4-b514486e3711;2018:01:09;12:00:00;31,67929;-24,16520;FALSE; 3,19449992;1,565931; 4,760431
9cfe6a13-68db-4dc0-bc02-d590853cc7f3;2018:01:09;12:00:00;31,67723;-24,04881;FALSE; 3,44162718;1,687072; 5,128699
53d3ae2b-2a62-44c4-a817-2ba1e9d7141a;2018:01:09;12:00:00;31,77476;-24,02058;FALSE; 0,00000000;0,000000; 0,000000
7c5b5021-da99-4e97-9077-81b89156ef10;2018:01:09;12:00:00;31,64464;-24,23873;FALSE; 0,00000000;0,000000; 0,000000
7895992b-50f0-4af3-8704-6d4a47ab095a;2018:01:09;12:00:00;31,72455;-24,05165;FALSE; 3,25675375;1,596448; 4,853202
b1371f9f-5068-457d-8d4d-3a0660a17b35;2018:01:09;12:00:00;31,68889;-24,05328;FALSE; 3,46080258;1,696472; 5,157274
52d9f5f0-b70c-4c87-baab-8af22c822c28;2018:01:09;12:00:00;31,70594;-24,12763;FALSE; 0,00000000;0,000000; 0,000000
2a7ae0c6-983c-44f7-b193-bcaa1086cb02;2018:01:09;12:00:00;31,80597;-24,04522;FALSE; 0,00000000;0,000000; 0,000000
